measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,1,Number,1994,15674.381000799305,21509.01627758489,11011.885628144457
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,1,Number,1994,30365.951811650044,43742.63069045227,21455.282981963326
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,1,Number,1994,46040.33281244935,64201.25652815966,32456.8260710293
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,2,Percent,1994,0.0015540429376800081,0.002257662471134195,0.0010208564766000913
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,2,Percent,1994,0.0028891305179516566,0.004269660440136973,0.001891609735202253
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,2,Percent,1994,0.0022348725201524885,0.0032229768537075454,0.0014615822161060973
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,3,Rate,1994,715.3716659665083,981.6617834549257,502.57748403823024
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,3,Rate,1994,1468.2005258718748,2114.96592568858,1037.3677055221783
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,3,Rate,1994,1080.930266222969,1507.3105920743412,762.0180720375608
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,1,Number,1994,15590.980726327554,23625.653623496633,9381.034591685388
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,1,Number,1994,28304.164999794066,45332.54527750411,15385.130089879698
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,1,Number,1994,43895.14572612162,67623.49035243441,25197.681250761016
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,2,Percent,1994,0.0012450434199440053,0.0019314983151905636,0.000725838987327399
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,2,Percent,1994,0.0020273894506876956,0.0032881436257331076,0.0010759444104160465
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,2,Percent,1994,0.0016570813624445044,0.0026319632963829193,0.0009301778755522393
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,3,Rate,1994,601.3391089474411,911.2338567812989,361.82348508989475
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,3,Rate,1994,1153.8211802062285,1847.9842416910246,627.1758576188527
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,3,Rate,1994,869.9358714348609,1340.1960293346024,499.3802033096798
6,Incidence,81,Germany,1,Male,10,25 to 29,571,Anxiety disorders,1,Number,1994,22646.82413718076,30892.596057266226,15984.455749816632
6,Incidence,81,Germany,2,Female,10,25 to 29,571,Anxiety disorders,1,Number,1994,36697.082887232646,52808.91571212737,23805.183807912777
6,Incidence,81,Germany,3,Both,10,25 to 29,571,Anxiety disorders,1,Number,1994,59343.907024413405,82550.32705495848,40658.52340671989
6,Incidence,81,Germany,1,Male,10,25 to 29,571,Anxiety disorders,2,Percent,1994,0.0013316043799676827,0.00183988822851792,0.0009396286388651657
6,Incidence,81,Germany,2,Female,10,25 to 29,571,Anxiety disorders,2,Percent,1994,0.0019021845267730036,0.0027922366695735017,0.0012162076316326344
6,Incidence,81,Germany,3,Both,10,25 to 29,571,Anxiety disorders,2,Percent,1994,0.0016344403090468988,0.00231406062348016,0.0011078805657937715
6,Incidence,81,Germany,1,Male,10,25 to 29,571,Anxiety disorders,3,Rate,1994,630.2954145978412,859.7877354445778,444.87161214851574
6,Incidence,81,Germany,2,Female,10,25 to 29,571,Anxiety disorders,3,Rate,1994,1101.3415625848015,1584.884932884903,714.4338533171665
6,Incidence,81,Germany,3,Both,10,25 to 29,571,Anxiety disorders,3,Rate,1994,856.9413495194276,1192.0480503692534,587.1195825257711
6,Incidence,81,Germany,1,Male,11,30 to 34,571,Anxiety disorders,1,Number,1994,24390.977894036107,31557.738524610773,17898.175675720326
6,Incidence,81,Germany,2,Female,11,30 to 34,571,Anxiety disorders,1,Number,1994,36105.86328191732,48941.39608761877,24857.384982353833
6,Incidence,81,Germany,3,Both,11,30 to 34,571,Anxiety disorders,1,Number,1994,60496.841175953436,79243.69091494559,43188.66493272025
6,Incidence,81,Germany,1,Male,11,30 to 34,571,Anxiety disorders,2,Percent,1994,0.0014105089853067136,0.001913514260908035,0.0009958895001247311
6,Incidence,81,Germany,2,Female,11,30 to 34,571,Anxiety disorders,2,Percent,1994,0.0018470351972821653,0.0026065383414067794,0.0012355941468849053
6,Incidence,81,Germany,3,Both,11,30 to 34,571,Anxiety disorders,2,Percent,1994,0.0016416301417490624,0.002249946043882678,0.0011439757386432481
6,Incidence,81,Germany,1,Male,11,30 to 34,571,Anxiety disorders,3,Rate,1994,659.0031639699268,852.6369719903352,483.5785777360443
6,Incidence,81,Germany,2,Female,11,30 to 34,571,Anxiety disorders,3,Rate,1994,1048.1098975880875,1420.7100171152088,721.580066504341
6,Incidence,81,Germany,3,Both,11,30 to 34,571,Anxiety disorders,3,Rate,1994,846.5776458716432,1108.9163665560175,604.3713618160704
6,Incidence,81,Germany,1,Male,12,35 to 39,571,Anxiety disorders,1,Number,1994,22025.517067119352,29607.789395681597,15003.841069138138
6,Incidence,81,Germany,2,Female,12,35 to 39,571,Anxiety disorders,1,Number,1994,30079.46418453337,45177.01560091735,17602.119025678465
6,Incidence,81,Germany,3,Both,12,35 to 39,571,Anxiety disorders,1,Number,1994,52104.981251652716,72729.43247447991,32985.34107079443
6,Incidence,81,Germany,1,Male,12,35 to 39,571,Anxiety disorders,2,Percent,1994,0.001483539032659885,0.0020866719026855587,0.0009707332091738993
6,Incidence,81,Germany,2,Female,12,35 to 39,571,Anxiety disorders,2,Percent,1994,0.0018436331628436903,0.0027820086654805334,0.0010908533680577812
6,Incidence,81,Germany,3,Both,12,35 to 39,571,Anxiety disorders,2,Percent,1994,0.0016715770345390518,0.002408519844832869,0.001045284641087804
6,Incidence,81,Germany,1,Male,12,35 to 39,571,Anxiety disorders,3,Rate,1994,686.6437130177663,923.0204395631818,467.7435317339804
6,Incidence,81,Germany,2,Female,12,35 to 39,571,Anxiety disorders,3,Rate,1994,996.4223435311309,1496.548857474499,583.093654297836
6,Incidence,81,Germany,3,Both,12,35 to 39,571,Anxiety disorders,3,Rate,1994,836.8324488441865,1168.0716050298252,529.7613218766502
6,Incidence,81,Germany,1,Male,13,40 to 44,571,Anxiety disorders,1,Number,1994,19866.79024380703,26721.122948294636,13313.272181835588
6,Incidence,81,Germany,2,Female,13,40 to 44,571,Anxiety disorders,1,Number,1994,26199.0510286587,39355.6320939592,14721.118337311998
6,Incidence,81,Germany,3,Both,13,40 to 44,571,Anxiety disorders,1,Number,1994,46065.84127246574,64476.650121672516,28756.825636382317
6,Incidence,81,Germany,1,Male,13,40 to 44,571,Anxiety disorders,2,Percent,1994,0.0015546401198972114,0.0021955120914700092,0.0010326939656841068
6,Incidence,81,Germany,2,Female,13,40 to 44,571,Anxiety disorders,2,Percent,1994,0.0018396147355283735,0.0028709356664760248,0.0010237895745322254
6,Incidence,81,Germany,3,Both,13,40 to 44,571,Anxiety disorders,2,Percent,1994,0.001704361931432879,0.0024974454546619032,0.0010320958751597396
6,Incidence,81,Germany,1,Male,13,40 to 44,571,Anxiety disorders,3,Rate,1994,686.1466915708909,922.877318430778,459.8054114150033
6,Incidence,81,Germany,2,Female,13,40 to 44,571,Anxiety disorders,3,Rate,1994,932.7093578042983,1401.0952647172353,524.0848157261789
6,Incidence,81,Germany,3,Both,13,40 to 44,571,Anxiety disorders,3,Rate,1994,807.5586981773673,1130.3099693138072,504.12244806893585
6,Incidence,81,Germany,1,Male,14,45 to 49,571,Anxiety disorders,1,Number,1994,15750.154622604292,20036.881848418914,11607.80461353608
6,Incidence,81,Germany,2,Female,14,45 to 49,571,Anxiety disorders,1,Number,1994,19827.144769084556,27347.974559967777,12980.688435127397
6,Incidence,81,Germany,3,Both,14,45 to 49,571,Anxiety disorders,1,Number,1994,35577.299391688844,46514.620910711055,24771.823092758194
6,Incidence,81,Germany,1,Male,14,45 to 49,571,Anxiety disorders,2,Percent,1994,0.0015686845047701461,0.0020898995482271842,0.001115077050211446
6,Incidence,81,Germany,2,Female,14,45 to 49,571,Anxiety disorders,2,Percent,1994,0.0017999957070421182,0.002609106074385751,0.0011257668161775572
6,Incidence,81,Germany,3,Both,14,45 to 49,571,Anxiety disorders,2,Percent,1994,0.0016892341857606388,0.0023079775317917093,0.0011392017796518499
6,Incidence,81,Germany,1,Male,14,45 to 49,571,Anxiety disorders,3,Rate,1994,658.7994405579445,838.10520395268,485.53270547124504
6,Incidence,81,Germany,2,Female,14,45 to 49,571,Anxiety disorders,3,Rate,1994,858.8144396068965,1184.5798131622155,562.2596089331108
6,Incidence,81,Germany,3,Both,14,45 to 49,571,Anxiety disorders,3,Rate,1994,757.0603883818976,989.7990452958895,527.1273067992399
6,Incidence,81,Germany,1,Male,15,50 to 54,571,Anxiety disorders,1,Number,1994,17850.412111567155,23651.772323406105,13409.993487987691
6,Incidence,81,Germany,2,Female,15,50 to 54,571,Anxiety disorders,1,Number,1994,21647.06121240984,29526.48207760294,15219.134530060408
6,Incidence,81,Germany,3,Both,15,50 to 54,571,Anxiety disorders,1,Number,1994,39497.47332397699,52816.94104987533,28680.272879902375
6,Incidence,81,Germany,1,Male,15,50 to 54,571,Anxiety disorders,2,Percent,1994,0.0015177583961772606,0.0020880451253351058,0.0010809246732924247
6,Incidence,81,Germany,2,Female,15,50 to 54,571,Anxiety disorders,2,Percent,1994,0.0017263584986894347,0.0024801500440470303,0.0011575493137957324
6,Incidence,81,Germany,3,Both,15,50 to 54,571,Anxiety disorders,2,Percent,1994,0.0016250162745371382,0.0022612474085632922,0.0011364843195411623
6,Incidence,81,Germany,1,Male,15,50 to 54,571,Anxiety disorders,3,Rate,1994,631.130668819234,836.2472973695961,474.1323677032017
6,Incidence,81,Germany,2,Female,15,50 to 54,571,Anxiety disorders,3,Rate,1994,783.419847625119,1068.5807123269274,550.7894091273187
6,Incidence,81,Germany,3,Both,15,50 to 54,571,Anxiety disorders,3,Rate,1994,706.3877295237307,944.5981205577912,512.9288315629236
6,Incidence,81,Germany,1,Male,16,55 to 59,571,Anxiety disorders,1,Number,1994,17476.193387279185,25765.773381943203,11825.70684576685
6,Incidence,81,Germany,2,Female,16,55 to 59,571,Anxiety disorders,1,Number,1994,20574.240072037912,31249.313800156157,12782.684021056066
6,Incidence,81,Germany,3,Both,16,55 to 59,571,Anxiety disorders,1,Number,1994,38050.4334593171,57089.820617070945,25053.13676757918
6,Incidence,81,Germany,1,Male,16,55 to 59,571,Anxiety disorders,2,Percent,1994,0.0014671369763152168,0.0021756051111453145,0.0009634518626622747
6,Incidence,81,Germany,2,Female,16,55 to 59,571,Anxiety disorders,2,Percent,1994,0.001630823655532299,0.002531526953280897,0.0009805285961012793
6,Incidence,81,Germany,3,Both,16,55 to 59,571,Anxiety disorders,2,Percent,1994,0.0015509605282857527,0.002384759256569015,0.0009910378115773073
6,Incidence,81,Germany,1,Male,16,55 to 59,571,Anxiety disorders,3,Rate,1994,605.7868535557292,893.1331005892113,409.9209468798894
6,Incidence,81,Germany,2,Female,16,55 to 59,571,Anxiety disorders,3,Rate,1994,710.6040300082117,1079.3053956613358,441.49512924315195
6,Incidence,81,Germany,3,Both,16,55 to 59,571,Anxiety disorders,3,Rate,1994,658.2901198111276,987.6803346849941,433.43086806113496
6,Incidence,81,Germany,1,Male,17,60 to 64,571,Anxiety disorders,1,Number,1994,11544.334196831245,17345.26286227457,7432.9740298023935
6,Incidence,81,Germany,2,Female,17,60 to 64,571,Anxiety disorders,1,Number,1994,13643.95761899921,22049.79970565525,7720.425882515267
6,Incidence,81,Germany,3,Both,17,60 to 64,571,Anxiety disorders,1,Number,1994,25188.291815830453,40004.4286268381,15379.572110752784
6,Incidence,81,Germany,1,Male,17,60 to 64,571,Anxiety disorders,2,Percent,1994,0.001296690582038383,0.002004850048235993,0.0007934329983776193
6,Incidence,81,Germany,2,Female,17,60 to 64,571,Anxiety disorders,2,Percent,1994,0.001417542251868809,0.002339200860411474,0.0007629079465212341
6,Incidence,81,Germany,3,Both,17,60 to 64,571,Anxiety disorders,2,Percent,1994,0.0013591255518616819,0.002187514056018049,0.0007895061786060089
6,Incidence,81,Germany,1,Male,17,60 to 64,571,Anxiety disorders,3,Rate,1994,549.6342957401367,825.8208031044921,353.88939513259703
6,Incidence,81,Germany,2,Female,17,60 to 64,571,Anxiety disorders,3,Rate,1994,612.3310060545853,989.5791539446552,346.48716155695547
6,Incidence,81,Germany,3,Both,17,60 to 64,571,Anxiety disorders,3,Rate,1994,581.9084454333844,924.1958542843183,355.3040819057909
6,Incidence,81,Germany,1,Male,18,65 to 69,571,Anxiety disorders,1,Number,1994,8113.039787646886,11534.518914899987,5812.9245649450695
6,Incidence,81,Germany,2,Female,18,65 to 69,571,Anxiety disorders,1,Number,1994,10960.424850346304,16703.5334652645,6857.615203936875
6,Incidence,81,Germany,3,Both,18,65 to 69,571,Anxiety disorders,1,Number,1994,19073.46463799319,28560.502245286763,12760.689713337548
6,Incidence,81,Germany,1,Male,18,65 to 69,571,Anxiety disorders,2,Percent,1994,0.0009882923702624045,0.0014656931364905271,0.0006719920884914421
6,Incidence,81,Germany,2,Female,18,65 to 69,571,Anxiety disorders,2,Percent,1994,0.0010634689114359286,0.0016533929534730395,0.0006494942252065553
6,Incidence,81,Germany,3,Both,18,65 to 69,571,Anxiety disorders,2,Percent,1994,0.0010299639702648835,0.0015398467954681203,0.0006761999455033646
6,Incidence,81,Germany,1,Male,18,65 to 69,571,Anxiety disorders,3,Rate,1994,463.5263293224481,659.0073946469154,332.11270457713056
6,Incidence,81,Germany,2,Female,18,65 to 69,571,Anxiety disorders,3,Rate,1994,490.28002628311316,747.1798710532637,306.7537808371924
6,Incidence,81,Germany,3,Both,18,65 to 69,571,Anxiety disorders,3,Rate,1994,478.53174948504443,716.5508398712503,320.15133532665357
6,Incidence,81,Germany,1,Male,19,70 to 74,571,Anxiety disorders,1,Number,1994,4588.378859131098,6126.077001735839,3375.0871640955925
6,Incidence,81,Germany,2,Female,19,70 to 74,571,Anxiety disorders,1,Number,1994,8167.00833454759,11432.71786980229,5776.335139259471
6,Incidence,81,Germany,3,Both,19,70 to 74,571,Anxiety disorders,1,Number,1994,12755.387193678689,17535.08741835016,9291.784962922799
6,Incidence,81,Germany,1,Male,19,70 to 74,571,Anxiety disorders,2,Percent,1994,0.000747128318222841,0.0010369491470467523,0.000533561369127672
6,Incidence,81,Germany,2,Female,19,70 to 74,571,Anxiety disorders,2,Percent,1994,0.0007558747256898868,0.0010925186997423992,0.0005146039851338758
6,Incidence,81,Germany,3,Both,19,70 to 74,571,Anxiety disorders,2,Percent,1994,0.0007525889933677487,0.001055787925250376,0.0005302728592394753
6,Incidence,81,Germany,1,Male,19,70 to 74,571,Anxiety disorders,3,Rate,1994,377.31905704536916,503.7695597176593,277.5456746925293
6,Incidence,81,Germany,2,Female,19,70 to 74,571,Anxiety disorders,3,Rate,1994,368.4192034586206,515.7375428579165,260.574338085808
6,Incidence,81,Germany,3,Both,19,70 to 74,571,Anxiety disorders,3,Rate,1994,371.57190320889464,510.80737150807033,270.6751406646468
6,Incidence,81,Germany,1,Male,20,75 to 79,571,Anxiety disorders,1,Number,1994,1677.103042257737,2476.052409326163,1142.5058750846233
6,Incidence,81,Germany,2,Female,20,75 to 79,571,Anxiety disorders,1,Number,1994,2962.2257690985994,4171.713520124833,2026.3586611845144
6,Incidence,81,Germany,3,Both,20,75 to 79,571,Anxiety disorders,1,Number,1994,4639.328811356336,6603.418847673701,3202.84554399816
6,Incidence,81,Germany,1,Male,20,75 to 79,571,Anxiety disorders,2,Percent,1994,0.000549720308196743,0.0008169798703945888,0.0003644918445480101
6,Incidence,81,Germany,2,Female,20,75 to 79,571,Anxiety disorders,2,Percent,1994,0.0004858091128409435,0.0006972663664343236,0.0003257859800672267
6,Incidence,81,Germany,3,Both,20,75 to 79,571,Anxiety disorders,2,Percent,1994,0.000507033238118701,0.0007324676121896436,0.00034241792849136173
6,Incidence,81,Germany,1,Male,20,75 to 79,571,Anxiety disorders,3,Rate,1994,290.8530076357836,429.4114745310133,198.14004365680924
6,Incidence,81,Germany,2,Female,20,75 to 79,571,Anxiety disorders,3,Rate,1994,245.86833212877755,346.2572826190357,168.1902269291736
6,Incidence,81,Germany,3,Both,20,75 to 79,571,Anxiety disorders,3,Rate,1994,260.42913044660156,370.68349720432735,179.7920160210319
6,Incidence,81,Germany,1,Male,30,80 to 84,571,Anxiety disorders,1,Number,1994,1230.3568054202344,2063.664710357988,680.2885263503775
6,Incidence,81,Germany,2,Female,30,80 to 84,571,Anxiety disorders,1,Number,1994,2258.052239571116,3753.2525777880314,1210.382096135945
6,Incidence,81,Germany,3,Both,30,80 to 84,571,Anxiety disorders,1,Number,1994,3488.4090449913506,5733.444250542057,1910.3912628772987
6,Incidence,81,Germany,1,Male,30,80 to 84,571,Anxiety disorders,2,Percent,1994,0.00038298622128285275,0.0006380621315237938,0.00021300025243774464
6,Incidence,81,Germany,2,Female,30,80 to 84,571,Anxiety disorders,2,Percent,1994,0.0002952225176023648,0.0004959065546668613,0.00016014786588462615
6,Incidence,81,Germany,3,Both,30,80 to 84,571,Anxiety disorders,2,Percent,1994,0.0003211363947533661,0.0005343853842199363,0.00017765975277003298
6,Incidence,81,Germany,1,Male,30,80 to 84,571,Anxiety disorders,3,Rate,1994,217.0786170494006,364.1037131705504,120.0270456863732
6,Incidence,81,Germany,2,Female,30,80 to 84,571,Anxiety disorders,3,Rate,1994,161.7400332637747,268.8384201837973,86.69739214186124
6,Incidence,81,Germany,3,Both,30,80 to 84,571,Anxiety disorders,3,Rate,1994,177.71899330997573,292.09359546530163,97.32597516171403
6,Incidence,81,Germany,1,Male,31,85 to 89,571,Anxiety disorders,1,Number,1994,395.63604282934483,661.9011813321387,219.41793457807765
6,Incidence,81,Germany,2,Female,31,85 to 89,571,Anxiety disorders,1,Number,1994,860.1938454870206,1422.4039398592563,462.42191094549383
6,Incidence,81,Germany,3,Both,31,85 to 89,571,Anxiety disorders,1,Number,1994,1255.8298883163654,2066.715451870081,687.5849935770374
6,Incidence,81,Germany,1,Male,31,85 to 89,571,Anxiety disorders,2,Percent,1994,0.00025697153625114043,0.00042107770768780886,0.00014386769649617892
6,Incidence,81,Germany,2,Female,31,85 to 89,571,Anxiety disorders,2,Percent,1994,0.00019417986177861301,0.0003246495210325522,0.00010615571463962032
6,Incidence,81,Germany,3,Both,31,85 to 89,571,Anxiety disorders,2,Percent,1994,0.00021035300106479727,0.00034960219428988666,0.00011690155482084064
6,Incidence,81,Germany,1,Male,31,85 to 89,571,Anxiety disorders,3,Rate,1994,155.65221830718252,260.4069802076446,86.32400629936963
6,Incidence,81,Germany,2,Female,31,85 to 89,571,Anxiety disorders,3,Rate,1994,116.39955627146303,192.47660083484809,62.5739250828779
6,Incidence,81,Germany,3,Both,31,85 to 89,571,Anxiety disorders,3,Rate,1994,126.44528570929575,208.09062455256355,69.23061934672683
6,Incidence,81,Germany,1,Male,32,90 to 94,571,Anxiety disorders,1,Number,1994,65.40232526371935,109.58067235321856,36.33757895162784
6,Incidence,81,Germany,2,Female,32,90 to 94,571,Anxiety disorders,1,Number,1994,168.60685382341686,278.4866605559264,91.01389628139864
6,Incidence,81,Germany,3,Both,32,90 to 94,571,Anxiety disorders,1,Number,1994,234.00917908713623,384.8949929001561,127.93545437005872
6,Incidence,81,Germany,1,Male,32,90 to 94,571,Anxiety disorders,2,Percent,1994,0.0001453935264813719,0.0002391580664371073,7.991985073743782e-05
6,Incidence,81,Germany,2,Female,32,90 to 94,571,Anxiety disorders,2,Percent,1994,0.00010806634784052607,0.0001797959224016943,5.9232098427743574e-05
6,Incidence,81,Germany,3,Both,32,90 to 94,571,Anxiety disorders,2,Percent,1994,0.00011640381892391416,0.00019294091062822713,6.457959919388683e-05
6,Incidence,81,Germany,1,Male,32,90 to 94,571,Anxiety disorders,3,Rate,1994,93.94148696350139,157.39763474483206,52.19395771641136
6,Incidence,81,Germany,2,Female,32,90 to 94,571,Anxiety disorders,3,Rate,1994,70.44986614059306,116.36150911547921,38.02880289002723
6,Incidence,81,Germany,3,Both,32,90 to 94,571,Anxiety disorders,3,Rate,1994,75.7435959039099,124.58199683189387,41.40987714836832
6,Incidence,81,Germany,1,Male,5,1 to 4,571,Anxiety disorders,1,Number,1995,2737.6393550962853,4028.8003511842603,1789.0710817449117
6,Incidence,81,Germany,2,Female,5,1 to 4,571,Anxiety disorders,1,Number,1995,6020.221463791598,9015.541996784716,3830.481198798865
6,Incidence,81,Germany,3,Both,5,1 to 4,571,Anxiety disorders,1,Number,1995,8757.860818887882,13088.061123561614,5733.2163397266595
6,Incidence,81,Germany,1,Male,5,1 to 4,571,Anxiety disorders,2,Percent,1995,0.0002374089678764681,0.00036507602124383865,0.00014580746371854115
6,Incidence,81,Germany,2,Female,5,1 to 4,571,Anxiety disorders,2,Percent,1995,0.0005889987626952948,0.000933285231342775,0.00035414475266281204
6,Incidence,81,Germany,3,Both,5,1 to 4,571,Anxiety disorders,2,Percent,1995,0.00040248386059459263,0.0006326767957958694,0.00024778596751344554
6,Incidence,81,Germany,1,Male,5,1 to 4,571,Anxiety disorders,3,Rate,1995,163.02869072124997,239.91839728932504,106.54066450395
6,Incidence,81,Germany,2,Female,5,1 to 4,571,Anxiety disorders,3,Rate,1995,377.69748778850897,565.6183221360743,240.31725983984998
6,Incidence,81,Germany,3,Both,5,1 to 4,571,Anxiety disorders,3,Rate,1995,267.56555120081134,399.8595503051581,175.1582060751746
6,Incidence,81,Germany,1,Male,6,5 to 9,571,Anxiety disorders,1,Number,1995,18881.92915780744,27568.188153352392,12407.219646333013
6,Incidence,81,Germany,2,Female,6,5 to 9,571,Anxiety disorders,1,Number,1995,40489.116966454145,59792.691905299354,26105.844914508198
6,Incidence,81,Germany,3,Both,6,5 to 9,571,Anxiety disorders,1,Number,1995,59371.046124261586,87373.22347183262,39319.49152947807
6,Incidence,81,Germany,1,Male,6,5 to 9,571,Anxiety disorders,2,Percent,1995,0.0012930765864767504,0.0019870336713301894,0.0007682370336538721
6,Incidence,81,Germany,2,Female,6,5 to 9,571,Anxiety disorders,2,Percent,1995,0.0030272721345999737,0.004640656097169869,0.001832723393326763
6,Incidence,81,Germany,3,Both,6,5 to 9,571,Anxiety disorders,2,Percent,1995,0.0021211149754676406,0.0032192753036708478,0.001289786299107426
6,Incidence,81,Germany,1,Male,6,5 to 9,571,Anxiety disorders,3,Rate,1995,783.678387826257,1144.1941692900002,514.9510841070002
6,Incidence,81,Germany,2,Female,6,5 to 9,571,Anxiety disorders,3,Rate,1995,1771.8985917883,2616.668243814998,1142.4529183925
6,Incidence,81,Germany,3,Both,6,5 to 9,571,Anxiety disorders,3,Rate,1995,1264.7025000836754,1861.1956732903325,837.5708781561965
6,Incidence,81,Germany,1,Male,7,10 to 14,571,Anxiety disorders,1,Number,1995,22571.706374485748,30804.821097962988,16546.795660828247
6,Incidence,81,Germany,2,Female,7,10 to 14,571,Anxiety disorders,1,Number,1995,46223.993411117175,63688.03811220057,33168.67191262095
6,Incidence,81,Germany,3,Both,7,10 to 14,571,Anxiety disorders,1,Number,1995,68795.69978560293,93875.15892437422,50264.88054473487
6,Incidence,81,Germany,1,Male,7,10 to 14,571,Anxiety disorders,2,Percent,1995,0.002011960884278671,0.002905882828992411,0.0013319851302893444
6,Incidence,81,Germany,2,Female,7,10 to 14,571,Anxiety disorders,2,Percent,1995,0.0042566125363525005,0.0062401193790608545,0.002841678102868899
6,Incidence,81,Germany,3,Both,7,10 to 14,571,Anxiety disorders,2,Percent,1995,0.0031149053153079836,0.004508501697179721,0.0020426212833705923
6,Incidence,81,Germany,1,Male,7,10 to 14,571,Anxiety disorders,3,Rate,1995,978.20395749714,1335.0075270375,717.0986867707501
6,Incidence,81,Germany,2,Female,7,10 to 14,571,Anxiety disorders,3,Rate,1995,2110.7604894544,2908.2341134499998,1514.605662435
6,Incidence,81,Germany,3,Both,7,10 to 14,571,Anxiety disorders,3,Rate,1995,1529.6820673295329,2087.327371068862,1117.6466934032537
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,1,Number,1995,15998.482038737113,21978.600461867954,11160.63671027935
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,1,Number,1995,31534.73124075531,45192.08061925922,21985.74073346224
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,1,Number,1995,47533.213279492425,66042.24350992213,33523.497723992354
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,2,Percent,1995,0.0015439071273271575,0.002218807958637337,0.0010164005933675133
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,2,Percent,1995,0.002910874057750617,0.004293260497646034,0.0018965097924375615
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,2,Percent,1995,0.002241908659085156,0.0032045218697835786,0.0014652402317176954
6,Incidence,81,Germany,1,Male,8,15 to 19,571,Anxiety disorders,3,Rate,1995,709.7873021464201,975.1007307450002,495.1518651359999
6,Incidence,81,Germany,2,Female,8,15 to 19,571,Anxiety disorders,3,Rate,1995,1479.0443675369002,2119.602408750001,1031.1768871499999
6,Incidence,81,Germany,3,Both,8,15 to 19,571,Anxiety disorders,3,Rate,1995,1083.727752935001,1505.7221513083105,764.3149358601876
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,1,Number,1995,14568.667637877455,21899.830073093886,8731.333063036165
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,1,Number,1995,26976.454852347466,43156.12373741121,14776.458442352272
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,1,Number,1995,41545.12249022493,64468.118824971294,23222.68257120666
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,2,Percent,1995,0.0012356994816453896,0.0019012451949326676,0.0007283430116015588
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,2,Percent,1995,0.002042836580763123,0.0033454057069787027,0.0010828124278359735
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,2,Percent,1995,0.0016615489794760607,0.0026150122091612485,0.0009392723424526625
6,Incidence,81,Germany,1,Male,9,20 to 24,571,Anxiety disorders,3,Rate,1995,596.30013145479,896.36690712,357.37619820000003
6,Incidence,81,Germany,2,Female,9,20 to 24,571,Anxiety disorders,3,Rate,1995,1162.90134201106,1860.3747039749992,636.98374923
6,Incidence,81,Germany,3,Both,9,20 to 24,571,Anxiety disorders,3,Rate,1995,872.2595222339286,1353.538686492513,487.5712187228945
6,Incidence,81,Germany,1,Male,10,25 to 29,571,Anxiety disorders,1,Number,1995,21777.674927515283,29087.516740741707,15461.883041615254
6,Incidence,81,Germany,2,Female,10,25 to 29,571,Anxiety disorders,1,Number,1995,35877.06163193884,51405.37704575196,22892.795496225932
6,Incidence,81,Germany,3,Both,10,25 to 29,571,Anxiety disorders,1,Number,1995,57654.736559454126,79799.48106706263,39017.01962803334
6,Incidence,81,Germany,1,Male,10,25 to 29,571,Anxiety disorders,2,Percent,1995,0.0013291309349739637,0.0018213819009377252,0.0009333214165103095
6,Incidence,81,Germany,2,Female,10,25 to 29,571,Anxiety disorders,2,Percent,1995,0.0019220814971939242,0.002847898221209807,0.0012125698554123954
